,customer_id,product_id,interaction_type,interaction_date
634,CID0716,P7513,viewed,2024-07-05
635,CID0929,P5994,viewed,2024-07-04
636,CID0201,P9202,purchased,2024-02-08
637,CID0692,P7893,viewed,2024-01-21
638,CID0122,P9813,purchased,2024-06-21
639,CID0589,P5669,purchased,2024-09-20
640,CID0459,P7893,viewed,2024-05-08
641,CID0022,P2181,viewed,2024-01-12
642,CID0048,P9633,viewed,2024-02-28
643,CID0154,P8104,clicked,2024-04-10
644,CID0563,P5728,purchased,2024-09-01
645,CID0726,P3997,purchased,2024-05-13
646,CID0433,P9813,purchased,2024-08-08
647,CID0070,P6422,clicked,2024-09-22
648,CID0122,P1512,viewed,2024-02-15
649,CID0662,P9488,purchased,2024-01-16
650,CID0068,P5669,purchased,2024-06-16
651,CID0520,P1689,clicked,2024-03-31
652,CID0997,P7893,clicked,2024-03-11
653,CID0005,P1512,clicked,2024-09-20
654,CID0435,P5672,viewed,2024-06-02
655,CID0833,P1615,purchased,2024-08-06
656,CID0207,P9633,purchased,2024-09-21
657,CID0669,P5741,clicked,2024-09-11
658,CID0725,P8282,viewed,2024-07-23
659,CID0584,P2181,purchased,2024-02-24
660,CID0326,P7308,purchased,2024-02-05
661,CID0676,P1615,viewed,2024-04-13
662,CID0564,P1615,viewed,2024-05-29
663,CID0548,P5994,purchased,2024-04-29
664,CID0772,P4531,purchased,2024-07-16
665,CID0453,P8282,clicked,2024-06-25
666,CID0126,P3997,viewed,2024-08-18
667,CID0606,P8218,purchased,2024-09-12
668,CID0337,P1689,clicked,2024-05-04
669,CID0392,P9854,clicked,2024-02-24
670,CID0786,P4587,clicked,2024-07-24
671,CID0027,P8191,purchased,2024-09-01
672,CID0936,P7308,viewed,2024-06-18
673,CID0569,P9813,viewed,2024-05-02
674,CID0930,P9854,clicked,2024-01-22
675,CID0031,P6493,viewed,2024-07-20
676,CID0081,P9633,viewed,2024-05-27
677,CID0151,P5994,viewed,2024-01-21
678,CID0221,P7893,viewed,2024-04-23
679,CID0980,P8218,viewed,2024-02-25
680,CID0703,P8741,clicked,2024-05-29
681,CID0199,P7513,purchased,2024-08-28
682,CID0004,P8104,viewed,2024-05-30
683,CID0131,P3665,viewed,2024-09-16
684,CID0890,P1539,viewed,2024-03-26
685,CID0260,P5069,clicked,2024-06-09
686,CID0719,P8191,clicked,2024-01-30
687,CID0818,P6344,purchased,2024-08-18
688,CID0686,P5002,clicked,2024-07-31
689,CID0877,P6493,viewed,2024-02-25
690,CID0967,P5669,clicked,2024-02-23
691,CID0693,P5640,viewed,2024-07-26
692,CID0258,P8218,clicked,2024-07-06
693,CID0562,P2181,purchased,2024-07-27
694,CID0579,P3106,purchased,2024-06-07
695,CID0026,P7893,clicked,2024-01-01
696,CID0518,P1689,purchased,2024-01-17
697,CID0479,P9202,purchased,2024-09-11
698,CID0978,P7629,clicked,2024-06-26
699,CID0162,P5994,purchased,2024-01-04
700,CID0485,P3576,viewed,2024-02-23
701,CID0286,P9202,clicked,2024-06-02
702,CID0579,P4531,viewed,2024-09-16
703,CID0203,P7629,purchased,2024-03-25
704,CID0394,P6839,viewed,2024-08-05
705,CID0079,P5669,viewed,2024-06-15
706,CID0007,P3576,clicked,2024-02-07
707,CID0720,P9488,viewed,2024-09-16
708,CID0355,P1512,clicked,2024-07-14
709,CID0578,P6839,viewed,2024-06-18
710,CID0907,P7893,purchased,2024-09-01
711,CID0705,P1512,clicked,2024-04-18
712,CID0574,P5728,clicked,2024-09-14
713,CID0312,P7893,purchased,2024-09-06
714,CID0399,P5069,viewed,2024-06-06
715,CID0315,P6422,purchased,2024-04-27
716,CID0322,P3106,purchased,2024-07-15
717,CID0310,P6493,purchased,2024-04-07
718,CID0142,P6839,purchased,2024-01-02
719,CID0662,P1284,viewed,2024-07-21
720,CID0118,P1112,viewed,2024-09-03
721,CID0629,P1539,clicked,2024-01-05
722,CID0022,P8191,viewed,2024-03-09
723,CID0654,P5640,viewed,2024-08-09
724,CID0581,P9089,viewed,2024-09-09
725,CID0142,P8218,purchased,2024-09-17
726,CID0308,P3576,clicked,2024-03-22
727,CID0516,P1615,clicked,2024-06-15
728,CID0488,P1539,purchased,2024-06-24
729,CID0726,P1484,clicked,2024-09-15
730,CID0706,P5669,viewed,2024-01-16
731,CID0971,P5669,clicked,2024-02-08
732,CID0590,P4587,viewed,2024-07-12
733,CID0976,P3997,clicked,2024-04-26
734,CID0811,P9068,viewed,2024-09-21
735,CID0233,P7513,clicked,2024-02-20
736,CID0211,P5069,viewed,2024-05-05
737,CID0286,P3106,purchased,2024-07-14
738,CID0020,P7308,viewed,2024-02-26
739,CID0880,P9633,viewed,2024-08-19
740,CID0765,P9842,viewed,2024-05-23
741,CID0533,P5002,clicked,2024-05-17
742,CID0134,P6184,purchased,2024-01-01
743,CID0809,P1484,clicked,2024-02-09
744,CID0736,P5728,purchased,2024-04-17
745,CID0736,P9842,clicked,2024-01-06
746,CID0111,P9068,viewed,2024-07-19
747,CID0700,P1512,clicked,2024-05-08
748,CID0364,P1539,clicked,2024-02-19
749,CID0482,P6608,clicked,2024-01-13
750,CID0045,P7513,viewed,2024-01-19
751,CID0095,P4587,purchased,2024-01-15
752,CID0768,P6493,purchased,2024-07-24
753,CID0875,P9068,viewed,2024-01-14
754,CID0170,P1112,purchased,2024-09-01
755,CID0572,P7189,viewed,2024-09-15
756,CID0492,P3696,purchased,2024-08-22
757,CID0885,P9633,purchased,2024-01-14
758,CID0804,P2181,clicked,2024-04-04
759,CID0684,P7893,viewed,2024-07-14
760,CID0403,P5669,clicked,2024-03-09
761,CID0837,P5002,viewed,2024-06-07
762,CID0094,P9068,viewed,2024-08-30
763,CID0843,P1484,purchased,2024-03-24
764,CID0759,P8282,clicked,2024-07-12
765,CID0975,P4587,clicked,2024-07-07
766,CID0262,P3997,purchased,2024-07-25
767,CID0753,P9089,purchased,2024-06-28
768,CID0561,P9813,clicked,2024-05-18
769,CID0539,P8218,clicked,2024-03-10
770,CID0943,P8741,clicked,2024-02-03
771,CID0262,P9633,purchased,2024-02-13
772,CID0364,P3696,viewed,2024-08-07
773,CID0518,P7308,viewed,2024-02-27
774,CID0359,P5994,viewed,2024-04-20
775,CID0334,P5672,clicked,2024-04-01
776,CID0374,P5672,clicked,2024-07-21
777,CID0527,P9813,clicked,2024-07-28
778,CID0806,P5728,viewed,2024-07-27
779,CID0461,P9488,viewed,2024-02-09
780,CID0235,P6422,viewed,2024-04-05
781,CID0891,P5640,viewed,2024-01-08
782,CID0094,P3106,viewed,2024-09-08
783,CID0340,P6422,viewed,2024-07-26
784,CID0570,P8282,viewed,2024-06-14
785,CID0070,P3665,purchased,2024-02-23
786,CID0360,P1112,viewed,2024-01-26
787,CID0187,P4949,viewed,2024-09-19
788,CID0782,P8282,purchased,2024-07-18
789,CID0945,P4531,purchased,2024-06-07
790,CID0114,P8282,clicked,2024-03-16
791,CID0466,P4531,viewed,2024-02-25
792,CID0554,P8218,purchased,2024-06-03
793,CID0233,P1484,purchased,2024-09-22
794,CID0427,P5069,purchased,2024-06-03
795,CID0841,P4949,purchased,2024-02-02
796,CID0016,P8741,clicked,2024-06-09
797,CID0930,P9488,purchased,2024-06-03
798,CID0745,P3997,purchased,2024-09-20
799,CID0438,P7893,clicked,2024-05-05
800,CID0164,P6493,viewed,2024-08-30
801,CID0807,P5640,viewed,2024-05-11
802,CID0963,P3665,purchased,2024-09-17
803,CID0774,P1512,clicked,2024-02-07
804,CID0440,P1484,viewed,2024-01-29
805,CID0476,P9089,clicked,2024-05-29
806,CID0776,P6493,purchased,2024-01-12
807,CID0241,P1615,purchased,2024-04-19
808,CID0704,P9854,viewed,2024-05-07
809,CID0148,P1689,viewed,2024-03-26
810,CID0963,P1689,purchased,2024-03-03
811,CID0575,P4531,viewed,2024-08-19
812,CID0066,P6608,viewed,2024-02-17
813,CID0284,P3696,purchased,2024-05-08
814,CID0598,P8218,purchased,2024-01-23
815,CID0449,P5669,purchased,2024-03-22
816,CID0896,P6184,clicked,2024-09-11
817,CID0640,P9854,clicked,2024-02-28
818,CID0508,P1484,viewed,2024-07-24
819,CID0112,P1112,viewed,2024-04-09
820,CID0765,P6184,clicked,2024-04-11
821,CID0844,P3997,viewed,2024-08-23
822,CID0074,P9488,purchased,2024-01-10
823,CID0798,P3696,viewed,2024-09-22
824,CID0317,P6422,clicked,2024-02-21
825,CID0515,P1484,clicked,2024-05-28
826,CID0598,P4587,purchased,2024-02-02
827,CID0681,P1539,clicked,2024-06-27
828,CID0246,P4949,purchased,2024-02-12
829,CID0078,P6344,purchased,2024-07-02
830,CID0440,P9633,clicked,2024-03-11
831,CID0454,P9089,clicked,2024-04-28
832,CID0600,P5672,viewed,2024-05-13
833,CID0452,P7189,clicked,2024-03-24
834,CID0022,P7893,purchased,2024-05-02
835,CID0046,P7513,purchased,2024-05-12
836,CID0980,P5069,clicked,2024-05-06
837,CID0336,P6422,purchased,2024-02-02
838,CID0005,P5669,clicked,2024-03-03
839,CID0244,P3106,purchased,2024-07-25
840,CID0538,P3665,purchased,2024-02-27
841,CID0967,P8282,purchased,2024-07-02
842,CID0776,P5085,viewed,2024-06-26
843,CID0985,P3576,purchased,2024-02-25
844,CID0534,P8282,clicked,2024-06-29
845,CID0069,P1284,clicked,2024-06-30
846,CID0384,P1539,viewed,2024-06-30
847,CID0756,P9089,purchased,2024-07-23
848,CID0594,P5741,purchased,2024-09-22
849,CID0808,P4531,purchased,2024-03-08
850,CID0162,P1512,purchased,2024-04-22
851,CID0669,P9633,clicked,2024-05-03
852,CID0683,P3665,viewed,2024-01-18
853,CID0999,P9089,viewed,2024-09-16
854,CID0138,P1284,purchased,2024-07-01
855,CID0920,P9842,purchased,2024-05-24
856,CID0207,P5085,purchased,2024-03-31
857,CID0600,P7629,clicked,2024-09-22
858,CID0575,P8104,purchased,2024-05-19
859,CID0306,P3106,viewed,2024-08-02
860,CID0004,P9813,purchased,2024-06-29
861,CID0195,P2181,viewed,2024-08-12
862,CID0827,P9488,viewed,2024-03-10
863,CID0424,P1512,clicked,2024-07-15
864,CID0213,P8218,viewed,2024-02-23
865,CID0187,P5002,purchased,2024-09-17
866,CID0034,P5669,clicked,2024-09-23
867,CID0801,P6839,purchased,2024-04-19
868,CID0711,P9854,viewed,2024-01-06
869,CID0960,P6603,purchased,2024-08-02
870,CID0858,P5085,viewed,2024-09-09
871,CID0491,P5672,viewed,2024-02-25
872,CID0192,P3576,clicked,2024-05-29
873,CID0202,P4531,purchased,2024-03-31
874,CID0041,P8104,viewed,2024-07-19
875,CID0983,P7513,purchased,2024-04-13
876,CID0155,P3997,purchased,2024-03-16
877,CID0223,P6608,purchased,2024-01-13
878,CID0921,P4949,clicked,2024-05-03
879,CID0348,P8104,clicked,2024-04-06
880,CID0611,P3576,viewed,2024-07-18
881,CID0381,P4949,purchased,2024-02-29
882,CID0263,P5002,purchased,2024-03-09
883,CID0196,P1615,clicked,2024-08-29
884,CID0370,P8218,viewed,2024-03-16
885,CID0862,P5085,viewed,2024-03-11
886,CID0432,P7189,viewed,2024-06-24
887,CID0036,P8218,viewed,2024-01-10
888,CID0612,P7513,clicked,2024-08-07
889,CID0855,P5069,viewed,2024-09-15
890,CID0119,P2181,viewed,2024-01-30
891,CID0272,P8282,clicked,2024-03-31
892,CID0700,P1512,clicked,2024-06-15
893,CID0258,P5669,purchased,2024-08-18
894,CID0831,P3665,viewed,2024-01-30
895,CID0690,P5069,clicked,2024-09-03
896,CID0808,P5994,viewed,2024-01-10
897,CID0008,P8282,clicked,2024-05-18
898,CID0332,P9633,purchased,2024-09-07
899,CID0764,P5672,purchased,2024-05-25
900,CID0501,P1112,purchased,2024-03-20
901,CID0116,P5669,clicked,2024-06-12
902,CID0357,P5728,clicked,2024-02-06
903,CID0892,P3576,clicked,2024-04-05
904,CID0916,P5085,purchased,2024-04-18
905,CID0435,P7513,viewed,2024-08-01
906,CID0775,P1539,clicked,2024-02-29
907,CID0727,P4949,clicked,2024-05-22
908,CID0308,P6603,viewed,2024-07-03
909,CID0531,P5741,purchased,2024-05-31
910,CID0172,P8218,clicked,2024-05-20
911,CID0985,P6344,purchased,2024-06-03
912,CID0589,P1689,clicked,2024-09-23
913,CID0426,P1284,purchased,2024-07-24
914,CID0232,P8741,purchased,2024-08-30
915,CID0564,P6839,purchased,2024-03-18
916,CID0435,P9488,viewed,2024-02-20
917,CID0849,P1512,purchased,2024-04-18
918,CID0489,P3997,purchased,2024-04-04
919,CID0265,P1284,clicked,2024-05-22
920,CID0042,P5069,viewed,2024-07-22
921,CID0618,P5994,clicked,2024-05-30
922,CID0530,P6422,purchased,2024-03-11
923,CID0436,P1512,clicked,2024-09-14
924,CID0857,P1112,viewed,2024-03-11
925,CID0232,P9854,clicked,2024-01-03
926,CID0855,P6603,purchased,2024-09-19
927,CID0792,P9813,viewed,2024-01-25
928,CID0954,P5672,viewed,2024-02-07
929,CID0091,P5994,viewed,2024-03-16
930,CID0938,P9633,viewed,2024-04-14
931,CID0914,P7513,viewed,2024-07-23
932,CID0972,P5741,clicked,2024-06-05
933,CID0922,P5085,purchased,2024-09-19
934,CID0118,P5728,clicked,2024-01-18
935,CID0055,P6603,purchased,2024-06-26
936,CID0644,P8191,clicked,2024-09-14
937,CID0409,P4587,clicked,2024-07-03
938,CID0328,P8191,viewed,2024-08-22
939,CID0449,P1112,purchased,2024-05-22
940,CID0172,P1112,purchased,2024-01-27
941,CID0047,P6608,viewed,2024-04-05
942,CID0522,P7513,purchased,2024-07-05
943,CID0550,P4531,purchased,2024-08-26
944,CID0209,P8218,purchased,2024-06-04
945,CID0193,P9813,viewed,2024-04-13
946,CID0055,P3665,clicked,2024-03-02
947,CID0684,P1615,viewed,2024-06-17
948,CID0647,P9202,clicked,2024-07-01
949,CID0073,P9854,viewed,2024-01-28
950,CID0271,P9813,clicked,2024-03-11
951,CID0017,P6608,viewed,2024-05-24
952,CID0431,P1112,clicked,2024-06-23
953,CID0028,P5002,purchased,2024-04-21
954,CID0623,P5069,viewed,2024-08-19
955,CID0144,P7893,clicked,2024-09-09
956,CID0301,P6839,purchased,2024-02-16
957,CID0219,P8282,purchased,2024-01-29
958,CID0825,P7513,viewed,2024-02-29
959,CID0767,P3696,purchased,2024-06-03
960,CID0664,P9633,clicked,2024-09-15
961,CID0800,P7893,clicked,2024-01-30
962,CID0194,P5085,purchased,2024-01-18
963,CID0378,P3665,purchased,2024-09-05
964,CID0382,P4587,purchased,2024-08-12
965,CID0112,P9068,purchased,2024-03-22
966,CID0069,P4587,purchased,2024-04-30
967,CID0467,P1539,clicked,2024-05-27
968,CID0187,P1539,viewed,2024-02-12
969,CID0791,P9854,clicked,2024-09-16
970,CID0758,P1112,viewed,2024-08-02
971,CID0172,P5085,clicked,2024-02-08
972,CID0960,P8282,clicked,2024-03-18
973,CID0504,P9068,clicked,2024-09-13
974,CID0336,P6493,viewed,2024-09-19
975,CID0404,P1689,clicked,2024-04-14
976,CID0623,P5002,purchased,2024-04-01
977,CID0107,P4531,viewed,2024-08-12
978,CID0595,P8218,purchased,2024-02-08
979,CID0430,P5002,purchased,2024-04-05
980,CID0553,P9633,clicked,2024-05-02
981,CID0176,P1512,purchased,2024-03-10
982,CID0927,P1284,viewed,2024-04-14
983,CID0737,P9488,purchased,2024-04-28
984,CID0006,P5069,clicked,2024-03-08
985,CID0967,P7308,viewed,2024-05-27
986,CID0733,P3576,purchased,2024-02-27
987,CID0390,P7513,viewed,2024-07-18
988,CID0875,P8282,viewed,2024-09-16
989,CID0704,P9068,purchased,2024-05-10
990,CID0714,P1615,purchased,2024-01-01
991,CID0945,P7629,clicked,2024-05-27
992,CID0807,P5002,viewed,2024-03-31
993,CID0898,P4949,viewed,2024-05-28
994,CID0395,P4949,clicked,2024-02-27
995,CID0650,P9842,viewed,2024-02-16
996,CID0242,P7629,viewed,2024-03-25
997,CID0808,P3665,viewed,2024-02-18
998,CID0448,P9089,viewed,2024-01-16
999,CID0583,P9813,clicked,2024-02-18
1000,CID0529,P5069,viewed,2024-07-22
1001,CID0834,P7513,purchased,2024-04-20
1002,CID0269,P6422,clicked,2024-07-28
1003,CID0336,P7893,viewed,2024-09-09
1004,CID0793,P5002,viewed,2024-01-14
1005,CID0622,P3106,purchased,2024-08-30
1006,CID0564,P1112,clicked,2024-04-06
1007,CID0081,P1484,clicked,2024-05-13
1008,CID0031,P5640,viewed,2024-06-15
1009,CID0853,P5728,clicked,2024-04-12
1010,CID0751,P5728,clicked,2024-06-27
1011,CID0145,P4587,viewed,2024-09-15
1012,CID0283,P9842,purchased,2024-06-28
1013,CID0093,P8282,clicked,2024-05-12
1014,CID0794,P5672,viewed,2024-05-30
1015,CID0651,P5741,clicked,2024-05-09
1016,CID0889,P9633,purchased,2024-01-15
1017,CID0326,P3576,clicked,2024-08-11
1018,CID0185,P9068,purchased,2024-08-21
1019,CID0192,P8741,viewed,2024-08-15
1020,CID0733,P4949,clicked,2024-07-11
1021,CID0046,P1689,viewed,2024-08-31
1022,CID0091,P1484,viewed,2024-09-17
1023,CID0124,P3696,viewed,2024-06-28
1024,CID0479,P8282,clicked,2024-09-22
1025,CID0039,P7513,purchased,2024-07-04
1026,CID0119,P3665,purchased,2024-02-22
1027,CID0313,P1615,clicked,2024-08-27
1028,CID0201,P8104,viewed,2024-02-19
1029,CID0419,P6608,viewed,2024-02-08
1030,CID0358,P3665,viewed,2024-02-21
1031,CID0428,P9068,clicked,2024-07-09
1032,CID0388,P6839,viewed,2024-07-09
1033,CID0168,P9089,clicked,2024-07-07
1034,CID0521,P8104,purchased,2024-05-16
1035,CID0993,P1615,purchased,2024-08-13
1036,CID0499,P5669,viewed,2024-06-29
1037,CID0851,P3106,purchased,2024-01-10
1038,CID0047,P5640,viewed,2024-03-06
1039,CID0108,P3696,clicked,2024-01-22
1040,CID0615,P2181,purchased,2024-06-23
1041,CID0883,P4587,viewed,2024-07-10
1042,CID0356,P2181,viewed,2024-06-13
1043,CID0729,P4587,viewed,2024-04-01
1044,CID0343,P7189,clicked,2024-04-16
1045,CID0987,P7893,clicked,2024-03-21
1046,CID0634,P6344,clicked,2024-06-01
1047,CID0829,P7189,purchased,2024-03-30
1048,CID0229,P9488,purchased,2024-09-20
1049,CID0439,P8191,purchased,2024-03-30
1050,CID0072,P1512,viewed,2024-07-02
1051,CID0287,P9488,purchased,2024-01-23
1052,CID0576,P6839,clicked,2024-04-05
1053,CID0465,P1284,purchased,2024-05-26
1054,CID0291,P9068,viewed,2024-04-29
1055,CID0307,P1689,viewed,2024-07-31
1056,CID0489,P6839,viewed,2024-09-16
1057,CID0492,P1484,purchased,2024-05-09
1058,CID0223,P1284,purchased,2024-04-06
1059,CID0815,P5069,purchased,2024-07-20
1060,CID0516,P9813,purchased,2024-04-07
1061,CID0683,P2181,purchased,2024-03-05
1062,CID0352,P5002,viewed,2024-01-14
1063,CID0507,P1112,purchased,2024-03-21
1064,CID0694,P4531,viewed,2024-03-09
1065,CID0780,P5002,purchased,2024-03-19
1066,CID0559,P8218,viewed,2024-07-11
1067,CID0713,P3997,clicked,2024-09-12
1068,CID0263,P5640,clicked,2024-06-07
1069,CID0811,P8191,viewed,2024-08-07
1070,CID0616,P6603,clicked,2024-07-29
1071,CID0380,P1689,viewed,2024-02-09
1072,CID0853,P8104,viewed,2024-01-16
1073,CID0700,P1539,purchased,2024-04-27
1074,CID0388,P1484,viewed,2024-06-22
1075,CID0735,P4949,purchased,2024-05-28
1076,CID0186,P6839,viewed,2024-06-21
1077,CID0375,P5669,purchased,2024-08-02
1078,CID0017,P5002,viewed,2024-07-24
1079,CID0256,P5741,purchased,2024-09-23
1080,CID0598,P9202,clicked,2024-05-05
1081,CID0977,P5669,viewed,2024-07-31
1082,CID0772,P9089,clicked,2024-06-11
1083,CID0526,P3665,clicked,2024-09-04
1084,CID0683,P3665,clicked,2024-03-01
1085,CID0388,P6493,clicked,2024-05-11
1086,CID0574,P1615,purchased,2024-05-11
1087,CID0973,P2181,clicked,2024-07-01
1088,CID0114,P5741,clicked,2024-09-06
1089,CID0396,P7189,clicked,2024-02-27
1090,CID0500,P7189,viewed,2024-02-12
1091,CID0598,P7893,viewed,2024-04-23
1092,CID0359,P5069,purchased,2024-01-26
1093,CID0233,P6422,viewed,2024-05-27
1094,CID0250,P5002,clicked,2024-04-02
1095,CID0704,P7893,purchased,2024-05-28
1096,CID0897,P5741,clicked,2024-07-01
1097,CID0506,P1615,purchased,2024-05-30
1098,CID0434,P8191,clicked,2024-05-26
1099,CID0704,P5069,viewed,2024-05-09
1100,CID0179,P8282,purchased,2024-01-06
1101,CID0599,P7629,clicked,2024-06-01
1102,CID0457,P5640,clicked,2024-02-23
1103,CID0374,P5994,clicked,2024-02-14
1104,CID0369,P4587,clicked,2024-03-16
1105,CID0917,P7629,purchased,2024-09-16
1106,CID0450,P9813,clicked,2024-07-25
1107,CID0291,P8218,clicked,2024-03-30
1108,CID0017,P5085,viewed,2024-05-21
1109,CID0427,P5069,viewed,2024-05-07
1110,CID0864,P8218,viewed,2024-02-06
1111,CID0756,P3576,clicked,2024-05-26
1112,CID0783,P9488,clicked,2024-03-03
1113,CID0566,P3997,purchased,2024-02-29
1114,CID0144,P4949,viewed,2024-08-13
1115,CID0125,P9842,viewed,2024-01-23
1116,CID0024,P3997,clicked,2024-07-19
1117,CID0010,P9089,viewed,2024-03-03
1118,CID0244,P2181,viewed,2024-02-13
1119,CID0933,P5002,viewed,2024-01-27
1120,CID0178,P1112,purchased,2024-04-02
1121,CID0463,P7629,purchased,2024-01-21
1122,CID0481,P1615,clicked,2024-07-29
1123,CID0200,P4949,viewed,2024-09-03
1124,CID0243,P7893,purchased,2024-04-10
1125,CID0018,P9089,viewed,2024-05-29
1126,CID0561,P7629,purchased,2024-02-26
1127,CID0623,P5672,viewed,2024-07-18
1128,CID0759,P9854,purchased,2024-05-16
1129,CID0175,P3576,purchased,2024-06-24
1130,CID0158,P5085,clicked,2024-06-25
1131,CID0015,P8282,viewed,2024-01-18
1132,CID0145,P8741,viewed,2024-01-21
1133,CID0344,P6608,clicked,2024-05-11
1134,CID0017,P1689,viewed,2024-06-05
1135,CID0372,P3696,clicked,2024-07-24
1136,CID0278,P6184,purchased,2024-05-09
1137,CID0210,P6422,purchased,2024-07-18
1138,CID0918,P3696,clicked,2024-07-20
1139,CID0361,P6493,purchased,2024-03-23
1140,CID0267,P5994,viewed,2024-05-21
1141,CID0730,P1512,clicked,2024-04-10
1142,CID0671,P5994,clicked,2024-09-14
1143,CID0581,P9089,clicked,2024-08-04
1144,CID0425,P5741,viewed,2024-07-23
1145,CID0705,P2181,viewed,2024-03-19
1146,CID0946,P6493,viewed,2024-05-30
1147,CID0806,P1284,viewed,2024-02-14
1148,CID0153,P3696,clicked,2024-03-17
1149,CID0072,P6839,purchased,2024-08-30
1150,CID0985,P5069,clicked,2024-01-29
1151,CID0558,P8191,purchased,2024-03-24
1152,CID0953,P3665,purchased,2024-02-16
1153,CID0354,P3997,viewed,2024-05-08
1154,CID0017,P3665,clicked,2024-09-10
1155,CID0076,P5640,purchased,2024-08-15
1156,CID0342,P5069,purchased,2024-08-15
1157,CID0266,P5672,clicked,2024-06-09
1158,CID0869,P3997,clicked,2024-08-05
1159,CID0141,P5672,clicked,2024-09-23
1160,CID0269,P3576,purchased,2024-03-10
1161,CID0213,P6344,purchased,2024-03-06
1162,CID0439,P8191,viewed,2024-04-22
1163,CID0782,P5640,clicked,2024-01-16
1164,CID0991,P5994,purchased,2024-09-05
1165,CID0734,P5672,purchased,2024-02-14
1166,CID0781,P9854,purchased,2024-07-07
1167,CID0312,P5994,purchased,2024-05-04
1168,CID0701,P1689,clicked,2024-07-06
1169,CID0622,P6493,purchased,2024-03-05
